image_name,cell_id,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,label
90d08f57cdeb58238879b4af949d4f50,11261,0.650269687162891,0.4353714551563836,0.17711335391789762,0.045459275700590884,0.0007784361134816967,0.4177504375436679,0.4211929576421063,0.3946950133414016,0.026535191035997465,0.6237486922405957,0.07889472472929467,0.8520038423196401,0.004980555522228099,0.05493631069581617,0.2431865828092243,0.35831809872029247,0.5619266055045871,0.6136363636363638,0.6870342771982116,0.41549876339653746,0.5146804835924006,0.33257918552036203,0.02874432677760968,0.20571428571428574,0.0002687273733483546,0.0638276520077413,0.8795052901678209,0.23548997609772626,0.05536739527529201,0.5890965515438048,0.24766307482406166,0.936956300629282,0.9631342250324042,0.011197866753406005,0.913998562159068,0.4578826476050195,0.9959419856461673,0.6157539031042415,0.5291161367857532,0.5027670625015758,0.33737572380640224,0.22599147820386759,0.04129793510324484,0.01966568338249754,0.0032776138970829235,0.00032776138970829236,0.4929790326237654,0.6690461411131802,0.5617628801986344,0.3873370577281192,0.2610180012414649,0.03336436995654873,0.0148975791433892,0.00186219739292365,0.0,0.5650957684209902,0.42454301145729895,0.4364956003533624,0.505358639783851,0.4893650215819855,0.14771404870887464,0.06789010471316302,0.03847105933745904,0.0798932168426162,0.38561384532179555,0.6387422838067175,0.6249413107174059,0.45186276521014773,0.3289036544850499,0.1207587987387369,0.10130881557598702,0.04212803506874271,0.0,0.662887235276483,0.33580436226939064,0.3088622257643136,0.3004145612841265,0.17779200204829496,0.17245604159078112,0.08706533740858684,0.08752600056947882,0.0,0.703536094265656,0.5214281145094853,0.46507401199539566,0.4136774821400925,0.2452768606972044,0.12864635845615308,0.060874979000108714,0.0037157454714352067,0.033255921969345105,0.44921875,0.21100518442943908,0.14287396474984315,0.09001474655037049,0.12341528937599616,0.15066543564831394,0.06838794948417065,0.028186471125288312,0.06445411966078318,0.12049397146109467,0.15701440933757557,0.06452483419190658,0.2020798604638027,0.09982165464991506,0.2311780225057432,0.28387316695324233,0.09638605238153194,0.059059494708120455,0.2633833783520854,0.22076328697863282,0.16263301969468164,0.059373507131619804,0.17876853987602379,0.18729878704834982,0.041300936040246414,0.29995843216601786,0.11460927526014975,0.08884262651981989,0.3379747849917274,0
88e5e1814b1a2c4d30e28f8b98ba157c,10481,0.7646170442286947,0.24603501240575218,0.48177844608888526,0.19486920845431768,0.00683822857057944,0.4979523648111126,0.32592737885829404,0.3156381663012593,0.049406124879007744,0.546112428838257,0.010244139562665755,0.9708853212426765,0.02152030639080814,0.23885146948084,0.12368972746331236,0.21389396709323583,0.43348623853211016,0.6650717703349283,0.7709885742672626,0.48474855729596034,0.4870466321243523,0.24886877828054305,0.02329803328290469,0.1742857142857143,0.0012270361589713265,0.009245595406882664,0.9798098744528985,0.1467387539186063,0.1939398757131775,0.5074622201302509,0.15835553308502218,0.8648850747583157,0.8422776195980766,0.08351221516204607,0.5603388176720869,0.3632284372126824,0.997535632242071,0.8078417737053096,0.2980219440581054,0.26567347812132236,0.17307989491577808,0.16388502549837738,0.01854427445526194,0.009735744089012517,0.0037088548910523874,0.0009272137227630969,0.7504067522849037,0.34978070175438597,0.2713815789473684,0.17982456140350878,0.1574013157894737,0.01644736842105263,0.011842105263157893,0.003289473684210526,0.0008223684210526315,0.7819008540501994,0.2180712475289749,0.24786054375077415,0.24007958439261634,0.22131471761045957,0.059862870686493035,0.03209881542978637,0.03637865748709122,0.0,0.7900109369303682,0.3336863740933033,0.22931497958840283,0.15427357411341722,0.1088380813499297,0.012587787782279421,0.0032519139628144366,0.0,0.0,0.860431291260952,0.1877247828010232,0.13511548633659756,0.10151146958964549,0.07086119206811818,0.03849130841422904,0.0129550260014858,0.0,0.0,0.8520757204476735,0.3042636531448381,0.2617086193745233,0.20861678004535147,0.14253200568990043,0.098001100311755,0.05255692422545726,0.0,0.0,0.5048828125,0.18896560084903014,0.18410662818419624,0.1754278724567246,0.2012451148403448,0.061049199970000516,0.1453842476487326,0.1466099386798409,0.17791798003260803,0.2761307189000059,0.08471800059761792,0.14156797134531518,0.15565171655546484,0.0735521277540052,0.012691414443254756,0.09033597633679084,0.16827354499904895,0.12404615494807787,0.050464909834208586,0.12150018141812237,0.03601694429583598,0.05816741316828863,0.07362999147070379,0.0076057051822350135,0.13730371817028694,0.11254473530826203,0.056990917278124,0.04042231991281248,0.12385528044841101,0
aee74e3c1bcd82561303ee974d31c08f,2742,0.34541531823085225,0.11795992643485198,0.92574057118878,0.3631484761634592,0.07904476943962845,0.6787348589137849,0.4469487103444771,0.38775836137308756,0.022838832569119213,0.3528367270050933,0.017174423764391416,0.9732422682717767,0.051272010629457396,0.30349237116825456,0.29769392033542974,0.5265082266910419,0.518348623853211,0.549043062200957,0.3541977148534526,0.4863973619126133,0.7495682210708117,0.4547511312217195,0.06323751891074131,0.4295238095238096,0.004347052262669938,0.026425670322632207,0.9621142330448456,0.2635040593491984,0.25000015007515924,0.32655059305212525,0.28292110086410355,0.7864711437905911,0.7800442394495783,0.10341845844269237,0.6168403953194197,0.37977759141430156,0.9959014180060202,0.8211362599338379,0.24538982259570494,0.32225678733031676,0.16153127917833798,0.09558823529411764,0.036414565826330535,0.017857142857142856,0.004901960784313725,0.0010504201680672268,0.8222924827403156,0.1977593765221627,0.19240136385776913,0.15586945932781293,0.09605455431076473,0.022528007793472964,0.018704335119337556,0.0029225523623964927,0.000974184120798831,0.8387449378597239,0.18065591128411448,0.22442076879683426,0.16455108434794935,0.10275747277438227,0.02316217892171847,0.00827979566893353,0.0,0.0,0.684931506849315,0.39964881795892654,0.33736908883679917,0.2242841397305261,0.15327089740005592,0.05180371450725547,0.029093281148075665,0.025405980705187625,0.0,0.7661448244104909,0.2719194202219813,0.22122433211593712,0.18527996610188394,0.13754090178026732,0.09055910859789877,0.00838186086924371,0.01263931400917702,0.0,0.7924988931656723,0.3417249271091325,0.25588056756961836,0.26874428654533367,0.20874015376633176,0.20614651172689738,0.10292970925699008,0.006108202443280977,0.0,0.4375,0.0954451597121602,0.3791398227718464,0.40712983907446176,0.3017642409975007,0.19377380584293386,0.02358086473526416,0.05312567493510499,0.11909102979483424,0.3456968210103036,0.29285109847001606,0.11438013502205313,0.1158644358064725,0.19652142032167297,0.16475171195313518,0.06445305429873802,0.07661633436321416,0.07118408757063625,0.18366268495144272,0.01992746544382209,0.02748939255911873,0.0326519441719907,0.21491323630346915,0.2516177387395409,0.22032096104659463,0.12546407306758992,0.057900072889166765,0.041409467188912696,0.14928837532714137,0
9a847d90855db08e9dbd0b040689c3cb,2306,0.6302049622437972,0.2047111981845331,0.7618384745694069,0.23063744944825584,0.02629784328263436,0.4123589656675222,0.3347383142390269,0.4022351855611188,0.027895602162932423,0.632875442085488,0.00982357070025157,0.9734941336728693,0.01680025542368855,0.22468706599623287,0.15723270440251572,0.23400365630712977,0.5045871559633027,0.8504784688995215,0.557873820168902,0.5985160758450123,0.6493955094991364,0.27828054298642535,0.020574886535552186,0.15523809523809523,0.0008192754189910117,0.013222189142214655,0.9676155092973635,0.1502953708960461,0.16991861950237408,0.5941007067667795,0.16170294055102022,0.8912126349850009,0.8795065877063444,0.06725213060345303,0.6293802142542106,0.3900582417111932,0.9971372780585444,0.7507491675915648,0.3428930817610063,0.366966618287373,0.22339622641509432,0.1611320754716981,0.0369811320754717,0.012452830188679246,0.0030188679245283017,0.0003773584905660377,0.5952367550150913,0.4739330091842247,0.4497568881685576,0.32847109670448404,0.19505672609400324,0.03950567260940032,0.017504051863857374,0.0032414910858995136,0.0008103727714748784,0.8214781709433204,0.1649264843138926,0.17622139831255892,0.24530182466505043,0.15507684358916685,0.06754874242486585,0.011144622782781095,0.056837576192183575,0.0,0.6328888888888888,0.5030332056194124,0.4369426129426129,0.27005874840357597,0.18674285714285715,0.039899371069182385,0.007928888888888888,0.00461598440545809,0.0,0.78925939116562,0.23651204039733179,0.2161378426678356,0.1632158227902909,0.1096620438165791,0.09845894573090697,0.019527952450684817,0.019631274950423883,0.0,0.8983953049336886,0.19478806479887217,0.21344716083455195,0.1971532336288376,0.0726951489623209,0.06560293930746033,0.03104306721630366,0.0028422548555187117,0.0,0.44921875,0.3158315913979079,0.13683774592245304,0.03779565462961786,0.1774691252785522,0.1029563027413638,0.04240682195960045,0.08138565364771272,0.1969548914448351,0.11536236803245985,0.18037803764977836,0.179185315585228,0.14526489774704857,0.055122387201822165,0.1614032719441564,0.053454199820780965,0.07296101606590118,0.10986993980450248,0.03042344944927795,0.11043390683013048,0.02629311193640335,0.057370859051130756,0.06896040911447823,0.06258009242278995,0.07748794349474815,0.17243578865418965,0.08143740060572702,0.05931744206821826,0.19376332693613402,1
05481195119c8cfb884bf1462b53b004,9510_aug7,0.006256742179072276,0.012163348635671402,0.9806620917003979,0.3981881726092818,0.19316626313998841,0.07659003023028979,0.2238432005433832,0.6082115557017533,0.14642259943812497,0.9397883608657529,0.013317811709157874,0.9186850693404089,0.1210752690662262,0.38134386182153845,0.17819706498951782,0.27422303473491766,0.36009174311926606,0.6255980861244019,0.5265772478887232,0.41962077493816974,0.5043177892918825,0.4773755656108597,0.12980332829046898,0.28285714285714286,0.01867858244709529,0.016328161654522236,0.8980336969665073,0.07074934258816089,0.3471559538300727,0.9338019564945615,0.07492684609475898,0.6381157712529892,0.6582962178258351,0.08792990264675771,0.5943240270495853,0.45581874107175124,0.9849346080593009,0.5600854629133558,0.5378031383737517,0.5367332382310984,0.38421302900618165,0.25962910128388017,0.06562054208273894,0.029957203994293864,0.0028530670470756064,0.0028530670470756064,0.5459232747059376,0.5378031383737517,0.463623395149786,0.38421302900618165,0.21512125534950072,0.04101283880171184,0.02396576319543509,0.0014265335235378032,0.0028530670470756064,0.4800371895908694,0.48363917499331294,0.4738835689184164,0.602475772063574,0.7178304610270317,0.19594550912029554,0.07004473902236952,0.05953802816901408,0.0,0.908787806620624,0.1523522294580264,0.09209937478572866,0.06654019977389253,0.04476576055523424,0.005481988074429222,0.002124315313169802,0.0024734377023769233,0.004842422799079146,0.8797469848700534,0.15978422897254502,0.10039934796942446,0.09656116157664146,0.06341359471553377,0.030700378920959493,0.017049172108647422,0.017139379368481533,0.0317582617710099,0.844577454107734,0.3404455089820359,0.30439652173913045,0.22640761904761905,0.1256562162162162,0.04952975609756098,0.0419404255319149,0.0016,0.011456000000000003,0.4267578125,0.04853971008983035,0.03924728643781921,0.0913087384363334,0.050995819302549296,0.030422979133114855,0.026859538819179053,0.006372384933819515,0.13567193429853933,0.03720653568898801,0.04736439639142706,0.10330182051296481,0.002213784453571218,0.06814353936618148,0.03761686180523357,0.023976636531197706,0.009706848928304819,0.05433170412977468,0.010670781117386728,0.03850859671959395,0.033627427792722556,0.0058604449217049,0.029836117114380827,0.034488784521754405,0.056315244343653204,0.6777900867832627,0.3996673145805272,0.34794456583005995,0.6745711279131411,1
9073bf65a95626d36c392876535fbd34,1977,0.27464940668824167,0.15239815068824472,0.8889172322840495,0.17418332022171845,0.05703266025635598,0.34910969375402096,0.3946632793966993,0.5080150899328406,0.04093205334648846,0.6935417749937784,0.022244584403603124,0.9539819893703254,0.025072205027434194,0.19486500899233986,0.16352201257861634,0.3784277879341864,0.5779816513761468,0.8516746411483254,0.4714356681569796,0.5045342126957955,0.7115716753022452,0.30090497737556565,0.04114977307110438,0.21142857142857147,0.0015697504397283266,0.02107612249811607,0.9607281929305853,0.20512208701219428,0.15759657140437883,0.660628406541329,0.220219787730667,0.855901986183695,0.8549311701780054,0.057652876205738855,0.6894483889580294,0.4033189232056119,0.9963199150745983,0.7774356651670812,0.3473425302106727,0.37698353939932383,0.18222649983958933,0.09432146294513954,0.04812319538017324,0.010587102983638113,0.005133140840551813,0.0009624639076034649,0.8438000403687007,0.2208489388264669,0.19101123595505617,0.16179775280898875,0.06299625468164793,0.0149812734082397,0.0017977528089887641,0.0,0.000749063670411985,0.7220667317169688,0.25953850052587885,0.287245409888714,0.35258873010797653,0.24444407440094584,0.13986727025007692,0.03333228197445198,0.0,0.05883824843610368,0.5266404935501963,0.6485864260802856,0.5775178270971877,0.3210139181671082,0.2005127794247256,0.07617011820230901,0.026681622733221163,0.008737491513416181,0.022808001495606654,0.9042181315096092,0.112920164508676,0.08121083878080387,0.0883367839889579,0.052723112128146454,0.02892811020232458,0.0,0.0,0.0,0.928922823851138,0.2021525318391224,0.16495953011961895,0.12890248685965325,0.07138340976891223,0.03489371961264918,0.017273651372287847,0.00032948929159802305,0.011795716639209227,0.4453125,0.2601837154011329,0.1706062702363962,0.09191924545100777,0.026168324520409805,0.17043963259001296,0.09711560672848422,0.09456244542487825,0.16969109781386257,0.05357161908251353,0.0778650415789063,0.07263221701680729,0.03229355073152013,0.05211258958125137,0.0680070461986607,0.06859962235431927,0.07993300023652727,0.03977551743467987,0.09672321789413273,0.05909745586573184,0.034287879233764806,0.021666882126928064,0.015155375080217944,0.0590361260265453,0.03691989593488499,0.2525552501149016,0.14364830537725837,0.10741551419908735,0.2834079590090836,1
fe7dccb72ee17d6776970bdb5e5ba3ba,11169,0.7050701186623517,0.29982885874448634,0.3845189372824733,0.11806991335874407,0.004035141519101497,0.5500589732769773,0.30059798257819526,0.38081520689658366,0.04768839138124057,0.49329472066811886,0.013571399728638205,0.9535877351107156,0.016365512321858268,0.16950201673690993,0.22851153039832284,0.33089579524680074,0.5642201834862385,0.6255980861244019,0.6482861400894186,0.4517724649629019,0.5613126079447323,0.2760180995475113,0.030257186081694393,0.2419047619047619,0.0009359803251790464,0.013857275373198513,0.9563246844270428,0.12452922054961325,0.1473477721514162,0.45658727388722786,0.1336428630128911,0.8775574313579968,0.8758513801255623,0.06864896589784938,0.6357900200317124,0.4105708883827194,0.9964104874525852,0.7167976111095006,0.44307540660423855,0.37087235091177917,0.2313126334811894,0.1897486446525382,0.02661409561360276,0.014785608674223755,0.010842779694430755,0.0004928536224741252,0.6516346224929058,0.5094966761633428,0.41310541310541304,0.23045267489711932,0.1735042735042735,0.02255460588793922,0.013675213675213675,0.008547008547008548,0.0,0.7122434790734432,0.32271753049244406,0.31893303669787626,0.31499101484914405,0.24905338199824978,0.0747000169004563,0.021362441883970084,0.01815807560137457,0.0,0.7659352142110762,0.32395146470651814,0.2629095042888146,0.15684390476304863,0.15276907001044934,0.01523366389989682,0.009320794148380355,0.01085262791251902,0.014164634854290026,0.8629178586058659,0.15830559144943024,0.1346717985117759,0.08390788947066566,0.10043095782085837,0.040211351522467034,0.03721833828136758,0.0374152607061367,0.06932827719078272,0.8108261742053634,0.3771853278367887,0.30190080838977496,0.23214644651830585,0.1995925573815021,0.07777913960044124,0.08561958729819309,0.0035175879396984926,0.03597989949748744,0.419921875,0.17456170562699247,0.22318268446219736,0.08271369791728746,0.036176340056781955,0.04423258394653258,0.1266338447516473,0.025444569207210863,0.06384763643268403,0.06492497171456611,0.05297612968265224,0.011491843341338232,0.015619921305164467,0.04807152965403289,0.03259676582753415,0.01483700528755379,0.16870462212174328,0.01610691755398742,0.06963111672606126,0.02814086127524567,0.08257479868834275,0.09323307466829808,0.03849164826106056,0.046985735942417915,0.04806808918912847,0.12873929578547705,0.039822847855752075,0.02912787029919517,0.16000370738697725,0
f4062608fdab5e483be224b0b807bfbb,2679,0.047680690399137,0.04261406437736173,0.9275466185292456,0.31923387115303226,0.08054201456015918,0.4768663918039251,0.3229978981063856,0.4177112880295108,0.025728727460411015,0.5684827060239847,0.0106434703594937,0.9685418900026139,0.014951434116806495,0.20159426685100815,0.19077568134171907,0.32175502742230344,0.5527522935779816,0.8959330143540669,0.4282165921510184,0.5572959604286891,0.6753022452504317,0.27828054298642535,0.04568835098335854,0.24095238095238097,0.0008531484758728959,0.009762897341544884,0.9768696269268626,0.14168947083459948,0.18997770339540948,0.5310107272276473,0.15280589067842185,0.8885505587008069,0.8725948474813088,0.0870863377646095,0.5871827395303828,0.38247816883183183,0.9973722584792559,0.8326681025114111,0.31307617661329445,0.30543192251707535,0.1339155749636099,0.08915574963609899,0.026928675400291122,0.010917030567685589,0.0,0.000727802037845706,0.7782729471931711,0.34152585765488985,0.2995391705069124,0.14951356886840755,0.09577572964669738,0.021121351766513058,0.012903225806451613,0.0,0.0015360983102918587,0.7596468402588582,0.2719501489145431,0.22421772224662517,0.25626577616967117,0.2186645236562211,0.14119060092253044,0.024226307826326166,0.02059236165237724,0.0,0.7379182156133829,0.37730539353928977,0.30528207851627925,0.17521257958381403,0.10447424322889008,0.04599494984919688,0.00828996282527881,0.019304767494945543,0.009448574969021064,0.8816455917623232,0.13196631873674675,0.12563988269588053,0.08315025102129049,0.04933735116000117,0.08957121393073159,0.013264679207746995,0.04000458808685601,0.03706307425694012,0.8758520307554963,0.2740534355453617,0.2941768190454901,0.17475007140816912,0.09669052085504526,0.06282525550191234,0.02246166748710095,0.0012853470437017994,0.030676949443016285,0.435546875,0.3327556459956627,0.1864196485318411,0.12919648440969228,0.14258395448121336,0.07668051958831598,0.0044904325993459305,0.05132121421891922,0.13441833065211908,0.12792103492012702,0.06010962096137154,0.05185006914252783,0.03194019917288572,0.030263317957246943,0.0561254630041032,0.04664816498833151,0.03913744655200574,0.031459527959691834,0.05817440844201267,0.0539313386049135,0.12355894434813688,0.01703550334470247,0.031112753252234022,0.047637577108043644,0.1026391970906323,0.13481762456481142,0.05973776345380233,0.042955068655835316,0.16252391159708401,0
ac1ed15ddc7fb3d7e6a9c7521eeebe78,11218,0.656957928802589,0.30090437883180554,0.6647179431965966,0.1083344479506435,0.016385598836296963,0.4169626859992945,0.4510828870265356,0.38484269957848516,0.016139722171096764,0.6230067100549064,0.04312513335850276,0.9297374368147433,0.009122350104812806,0.07989682928429842,0.27044025157232704,0.3382084095063985,0.6972477064220183,0.6590909090909092,0.5534028812717338,0.43693322341302543,0.6390328151986182,0.3461538461538462,0.03600605143721634,0.24571428571428572,0.00047460951835825505,0.046432159083743436,0.9266346762155577,0.2674604779959788,0.08005758464919573,0.5891573461512466,0.28462861434611475,0.9207857556971337,0.9394831811281221,0.019064756518071914,0.8571017212428318,0.44339622436493176,0.9962015515437803,0.7400686885981004,0.4238238238238238,0.4224012474012474,0.2018018018018018,0.14084084084084084,0.02762762762762763,0.011711711711711712,0.005405405405405406,0.0018018018018018018,0.6182964377714492,0.5376466136965569,0.45119182746878544,0.27695800227014755,0.1547105561861521,0.028376844494892167,0.023155505107832007,0.00510783200908059,0.0028376844494892167,0.6984075994975444,0.3161327956816728,0.33495161863837425,0.3234838555939474,0.2994048739390354,0.07841884891065218,0.044851880145997794,0.07624819624819625,0.0,0.45796178343949046,0.601801010322864,0.5312241898229159,0.35074309978768575,0.31692447679708824,0.12609061410888114,0.06439065817409766,0.06615264275338027,0.02590233545647558,0.6941408233726307,0.34538445669878043,0.2913521588543482,0.22329458658330553,0.159726275535876,0.16843041856766938,0.09125490590721547,0.10320495310935081,0.08499231432534772,0.8115317257935691,0.3527250011255684,0.3461813501144165,0.26598639455782314,0.13786577931314772,0.13398587933247752,0.055431131019036954,0.0018796992481203006,0.01682330827067669,0.4619140625,0.4090535425759082,0.16411833069898912,0.18090402981393308,0.10133330991926236,0.06573772208623445,0.08112286828650064,0.32142246374178685,0.21510511048502537,0.26853352537938907,0.15602791205567745,0.3209289921376132,0.17987479901651177,0.12886521928680678,0.11344328968732097,0.11224505268602848,0.07059549106451653,0.11553550137571543,0.1078202981013273,0.0917700174776753,0.07629014651440298,0.07362166546306105,0.1032866200965183,0.12086501111965568,0.05262109094623711,0.28857713575866695,0.13280655340613,0.10137212269942997,0.3250230064614146,0
449a3b9bd9ad2cc080d8960bb3834968,3295,0.022006472491909387,0.024309157749085215,0.9418214129090652,0.38712973278374185,0.09472626183436285,0.3827218674986338,0.22560886931729324,0.39523752423191844,0.019582018654670415,0.6656194590095481,0.01364620185054713,0.9199443267070873,0.01751276742658124,0.17552680119764394,0.18658280922431864,0.29250457038391225,0.7522935779816513,0.9354066985645932,0.42076502732240434,0.52679307502061,0.6649395509499136,0.3257918552036199,0.032677760968229955,0.22,0.0009186748443426024,0.014364404036856612,0.9172828178387873,0.0748909620840666,0.1380476657240754,0.6238101665489834,0.07967805984869307,0.8032555155959844,0.8607007575378494,0.060147768710631204,0.6541065658556204,0.5367137069467144,0.9851730220124126,0.521350252819453,0.5373186505855619,0.679924166027994,0.3761580143331585,0.22574724698479284,0.11641321447299423,0.026743576297850024,0.007341373885684321,0.001048767697954903,0.42039423854992714,0.6113513513513513,0.6648648648648648,0.42666666666666664,0.23199999999999998,0.0918918918918919,0.02854054054054054,0.005405405405405406,0.001081081081081081,0.6934889029647083,0.2992935965111712,0.3162836904377368,0.3461733855302872,0.2855726627147106,0.17111656965878144,0.050622724659896534,0.0860586319218241,0.0,0.6261276311393251,0.524487693507072,0.4903749775116296,0.263741834395198,0.15023626557204908,0.047683588751111075,0.00894086201135984,0.0017350425847445208,0.0,0.7804345857619999,0.260972867863762,0.2427812496885248,0.1604312668463612,0.09062959285004965,0.10377732112833923,0.04202317113538564,0.009052610562044523,0.0,0.8274925591756704,0.42462538098924896,0.3540969899665552,0.21967500584521862,0.1034192949086566,0.11332880922917249,0.00536267715987046,0.0,0.0,0.3876953125,0.15796010878187447,0.1334468381410945,0.04179697155918175,0.05707957472863132,0.08993723563346201,0.056126595369261505,0.05114830190088596,0.02462724716470444,0.05775351531714649,0.024261008923218814,0.09309232640090433,0.010263517975710783,0.08194110042135473,0.0408454509121817,0.07504909954980263,0.039989713553987914,0.058031269514971895,0.05453988915022661,0.08849555712024042,0.09171194351522878,0.05705536090218903,0.05202762399899249,0.07343072317363,0.07109037013588286,0.14407670257365734,0.044928431986358985,0.033077421694074405,0.1761835311889525,0
